 ,Label,Area1,Mean1,Min1,Max1,X1,Y1,IntDen1,%Area1,RawIntDen1,MinThr1,MaxThr1,Area2,Mean2,Min2,Max2,X2,Y2,IntDen2,%Area2,RawIntDen2,MinThr2,MaxThr2,Area3,Mean3,Min3,Max3,X3,Y3,IntDen3,%Area3,RawIntDen3,MinThr3,MaxThr3,Area4,Mean4,Min4,Max4,X4,Y4,IntDen4,%Area4,RawIntDen4,MinThr4,MaxThr4
188,C1-Mesh_4.15.26_multisite_glutamate_40ulfaprox_0086_registered.tif,9681,46.000,0,337.580,382.500,180.500,445328.188,99.783,445328.188,-3.403E38,3.4e38,9681,87.718,0,937.828,255.500,392.500,849193.375,99.546,849193.375,-3.403E38,3.4e38,9681,65.983,0,479.220,166.500,317.500,638784.438,99.793,638784.438,-3.403E38,3.4e38,9681,57.066,0,719.516,120.500,210.500,552454.312,99.649,552454.312,-3.403E38,3.4e38
189,C1-Mesh_4.15.26_multisite_glutamate_40ulfaprox_0086_registered.tif,9681,44.778,0,354.571,382.500,180.500,433492.531,99.752,433492.531,-3.403E38,3.4e38,9681,87.427,0,944.959,255.500,392.500,846384.312,99.690,846384.312,-3.403E38,3.4e38,9681,66.792,0,543.977,166.500,317.500,646610.688,99.762,646610.688,-3.403E38,3.4e38,9681,60.075,0,573.782,120.500,210.500,581583.812,99.742,581583.812,-3.403E38,3.4e38
190,C1-Mesh_4.15.26_multisite_glutamate_40ulfaprox_0086_registered.tif,9681,44.399,0,371.427,382.500,180.500,429828.438,99.587,429828.438,-3.403E38,3.4e38,9681,88.901,0,940.265,255.500,392.500,860655.312,99.473,860655.312,-3.403E38,3.4e38,9681,67.504,0,426.718,166.500,317.500,653503.938,99.835,653503.938,-3.403E38,3.4e38,9681,61.506,0,604.939,120.500,210.500,595444.250,99.773,595444.250,-3.403E38,3.4e38
191,C1-Mesh_4.15.26_multisite_glutamate_40ulfaprox_0086_registered.tif,9681,45.587,0,260.021,382.500,180.500,441323.844,99.752,441323.844,-3.403E38,3.4e38,9681,87.743,0,913.187,255.500,392.500,849441.250,99.742,849441.250,-3.403E38,3.4e38,9681,64.047,0,463.581,166.500,317.500,620037.250,99.731,620037.250,-3.403E38,3.4e38,9681,60.122,0,884.834,120.500,210.500,582041.250,99.752,582041.250,-3.403E38,3.4e38
192,C1-Mesh_4.15.26_multisite_glutamate_40ulfaprox_0086_registered.tif,9681,45.266,0,292.569,382.500,180.500,438224.062,99.731,438224.062,-3.403E38,3.4e38,9681,84.818,0,931.004,255.500,392.500,821119.812,99.566,821119.812,-3.403E38,3.4e38,9681,68.630,0,498.648,166.500,317.500,664406.188,99.773,664406.188,-3.403E38,3.4e38,9681,60.694,0,732.723,120.500,210.500,587583.062,99.814,587583.062,-3.403E38,3.4e38
193,C1-Mesh_4.15.26_multisite_glutamate_40ulfaprox_0086_registered.tif,9681,46.804,0,353.523,382.500,180.500,453109.906,99.742,453109.906,-3.403E38,3.4e38,9681,87.392,0,928.133,255.500,392.500,846041.188,99.649,846041.188,-3.403E38,3.4e38,9681,67.606,0,508.752,166.500,317.500,654491.500,99.731,654491.500,-3.403E38,3.4e38,9681,61.569,0,699.998,120.500,210.500,596050.250,99.721,596050.250,-3.403E38,3.4e38
194,C1-Mesh_4.15.26_multisite_glutamate_40ulfaprox_0086_registered.tif,9681,45.357,0,284.589,382.500,180.500,439101.062,99.659,439101.062,-3.403E38,3.4e38,9681,86.354,0,943.887,255.500,392.500,835994.500,99.700,835994.500,-3.403E38,3.4e38,9681,64.495,0,487.619,166.500,317.500,624375.562,99.711,624375.562,-3.403E38,3.4e38,9681,60.337,0,658.896,120.500,210.500,584125.938,99.731,584125.938,-3.403E38,3.4e38
195,C1-Mesh_4.15.26_multisite_glutamate_40ulfaprox_0086_registered.tif,9681,44.827,0,222.819,382.500,180.500,433965.781,99.711,433965.781,-3.403E38,3.4e38,9681,87.117,0,938.976,255.500,392.500,843376.562,99.618,843376.562,-3.403E38,3.4e38,9681,69.437,0,542.309,166.500,317.500,672222.750,99.742,672222.750,-3.403E38,3.4e38,9681,58.691,0,655.405,120.500,210.500,568189.375,99.659,568189.375,-3.403E38,3.4e38
196,C1-Mesh_4.15.26_multisite_glutamate_40ulfaprox_0086_registered.tif,9681,45.369,0,265.598,382.500,180.500,439216.219,99.546,439216.219,-3.403E38,3.4e38,9681,86.334,0,917.050,255.500,392.500,835802.750,99.752,835802.750,-3.403E38,3.4e38,9681,65.063,0,480.448,166.500,317.500,629878.688,99.731,629878.688,-3.403E38,3.4e38,9681,59.107,0,735.287,120.500,210.500,572215.375,99.556,572215.375,-3.403E38,3.4e38
197,C1-Mesh_4.15.26_multisite_glutamate_40ulfaprox_0086_registered.tif,9681,44.832,0,269.394,382.500,180.500,434021.719,99.618,434021.719,-3.403E38,3.4e38,9681,88.721,0,948.335,255.500,392.500,858909.812,99.721,858909.812,-3.403E38,3.4e38,9681,64.616,0,501.724,166.500,317.500,625552.000,99.638,625552.000,-3.403E38,3.4e38,9681,56.205,0,800.575,120.500,210.500,544117.250,99.546,544117.250,-3.403E38,3.4e38
198,C1-Mesh_4.15.26_multisite_glutamate_40ulfaprox_0086_registered.tif,9681,44.494,0,246.895,382.500,180.500,430746.219,99.618,430746.219,-3.403E38,3.4e38,9681,86.990,0,941.591,255.500,392.500,842147.625,99.546,842147.625,-3.403E38,3.4e38,9681,69.249,0,506.091,166.500,317.500,670396.625,99.711,670396.625,-3.403E38,3.4e38,9681,55.553,0,884.410,120.500,210.500,537808.875,99.587,537808.875,-3.403E38,3.4e38
199,C1-Mesh_4.15.26_multisite_glutamate_40ulfaprox_0086_registered.tif,9681,46.908,0,311.022,382.500,180.500,454112.656,99.649,454112.656,-3.403E38,3.4e38,9681,86.820,0,947.824,255.500,392.500,840505.812,99.669,840505.812,-3.403E38,3.4e38,9681,67.705,0,425.150,166.500,317.500,655455.188,99.804,655455.188,-3.403E38,3.4e38,9681,58.375,0,669.483,120.500,210.500,565125.312,99.618,565125.312,-3.403E38,3.4e38
200,C1-Mesh_4.15.26_multisite_glutamate_40ulfaprox_0086_registered.tif,9681,44.404,0,291.206,382.500,180.500,429876.344,99.525,429876.344,-3.403E38,3.4e38,9681,86.516,0,938.796,255.500,392.500,837556.625,99.556,837556.625,-3.403E38,3.4e38,9681,66.509,0,499.656,166.500,317.500,643872.438,99.680,643872.438,-3.403E38,3.4e38,9681,57.619,0,831.169,120.500,210.500,557810.062,99.742,557810.062,-3.403E38,3.4e38
201,C1-Mesh_4.15.26_multisite_glutamate_40ulfaprox_0086_registered.tif,9681,45.326,0,304.478,382.500,180.500,438798.906,99.597,438798.906,-3.403E38,3.4e38,9681,86.713,0,919.452,255.500,392.500,839465.312,99.752,839465.312,-3.403E38,3.4e38,9681,70.273,0,498.618,166.500,317.500,680312.188,99.742,680312.188,-3.403E38,3.4e38,9681,60.230,0,649.210,120.500,210.500,583090.625,99.659,583090.625,-3.403E38,3.4e38
202,C1-Mesh_4.15.26_multisite_glutamate_40ulfaprox_0086_registered.tif,9681,43.142,0,301.009,382.500,180.500,417654.031,99.576,417654.031,-3.403E38,3.4e38,9681,88.180,0,939.790,255.500,392.500,853669.625,99.700,853669.625,-3.403E38,3.4e38,9681,64.923,0,472.595,166.500,317.500,628517.062,99.773,628517.062,-3.403E38,3.4e38,9681,59.648,0,823.391,120.500,210.500,577451.500,99.711,577451.500,-3.403E38,3.4e38
203,C1-Mesh_4.15.26_multisite_glutamate_40ulfaprox_0086_registered.tif,9681,44.905,0,231.170,382.500,180.500,434726.594,99.762,434726.594,-3.403E38,3.4e38,9681,87.517,0,935.773,255.500,392.500,847256.188,99.649,847256.188,-3.403E38,3.4e38,9681,68.993,0,463.996,166.500,317.500,667917.875,99.752,667917.875,-3.403E38,3.4e38,9681,61.452,0,625.203,120.500,210.500,594916.375,99.876,594916.375,-3.403E38,3.4e38
204,C1-Mesh_4.15.26_multisite_glutamate_40ulfaprox_0086_registered.tif,9681,44.580,0,290.050,382.500,180.500,431581.125,99.628,431581.125,-3.403E38,3.4e38,9681,87.572,0,938.753,255.500,392.500,847786.250,99.690,847786.250,-3.403E38,3.4e38,9681,66.931,0,511.193,166.500,317.500,647957.188,99.731,647957.188,-3.403E38,3.4e38,9681,62.149,0,745.978,120.500,210.500,601663.438,99.762,601663.438,-3.403E38,3.4e38
205,C1-Mesh_4.15.26_multisite_glutamate_40ulfaprox_0086_registered.tif,9681,48.061,0,227.711,382.500,180.500,465281.688,99.793,465281.688,-3.403E38,3.4e38,9681,86.904,0,948.843,255.500,392.500,841318.312,99.752,841318.312,-3.403E38,3.4e38,9681,65.693,0,425.989,166.500,317.500,635971.625,99.752,635971.625,-3.403E38,3.4e38,9681,59.645,0,557.633,120.500,210.500,577427.125,99.752,577427.125,-3.403E38,3.4e38
206,C1-Mesh_4.15.26_multisite_glutamate_40ulfaprox_0086_registered.tif,9681,46.814,0,278.560,382.500,180.500,453208.406,99.752,453208.406,-3.403E38,3.4e38,9681,89.214,0,937.963,255.500,392.500,863683.750,99.659,863683.750,-3.403E38,3.4e38,9681,64.189,0,557.032,166.500,317.500,621413.000,99.680,621413.000,-3.403E38,3.4e38,9681,55.230,0,802.024,120.500,210.500,534678.812,99.659,534678.812,-3.403E38,3.4e38
207,C1-Mesh_4.15.26_multisite_glutamate_40ulfaprox_0086_registered.tif,9681,45.332,0,240.886,382.500,180.500,438861.688,99.742,438861.688,-3.403E38,3.4e38,9681,87.052,0,940.873,255.500,392.500,842747.188,99.773,842747.188,-3.403E38,3.4e38,9681,63.010,0,610.677,166.500,317.500,610000.688,99.659,610000.688,-3.403E38,3.4e38,9681,57.692,0,821.005,120.500,210.500,558518.250,99.638,558518.250,-3.403E38,3.4e38
208,C1-Mesh_4.15.26_multisite_glutamate_40ulfaprox_0086_registered.tif,9681,46.330,0,326.108,382.500,180.500,448517.188,99.752,448517.188,-3.403E38,3.4e38,9681,86.916,0,939.527,255.500,392.500,841430.875,99.742,841430.875,-3.403E38,3.4e38,9681,67.348,0,482.719,166.500,317.500,651995.062,99.762,651995.062,-3.403E38,3.4e38,9681,58.912,0,764.083,120.500,210.500,570330.125,99.649,570330.125,-3.403E38,3.4e38
209,C1-Mesh_4.15.26_multisite_glutamate_40ulfaprox_0086_registered.tif,9681,44.412,0,313.214,382.500,180.500,429954.500,99.587,429954.500,-3.403E38,3.4e38,9681,88.442,0,929.535,255.500,392.500,856207.062,99.700,856207.062,-3.403E38,3.4e38,9681,69.210,0,393.721,166.500,317.500,670024.812,99.814,670024.812,-3.403E38,3.4e38,9681,58.983,0,658.223,120.500,210.500,571011.562,99.680,571011.562,-3.403E38,3.4e38
210,C1-Mesh_4.15.26_multisite_glutamate_40ulfaprox_0086_registered.tif,9681,44.350,0,318.982,382.500,180.500,429349.906,99.597,429349.906,-3.403E38,3.4e38,9681,86.050,0,939.570,255.500,392.500,833047.812,99.463,833047.812,-3.403E38,3.4e38,9681,65.482,0,469.696,166.500,317.500,633932.500,99.669,633932.500,-3.403E38,3.4e38,9681,58.171,0,611.803,120.500,210.500,563156.562,99.659,563156.562,-3.403E38,3.4e38
211,C1-Mesh_4.15.26_multisite_glutamate_40ulfaprox_0086_registered.tif,9681,44.009,0,339.456,382.500,180.500,426048.500,99.690,426048.500,-3.403E38,3.4e38,9681,84.796,0,942.046,255.500,392.500,820905.812,99.587,820905.812,-3.403E38,3.4e38,9681,65.873,0,449.492,166.500,317.500,637720.688,99.649,637720.688,-3.403E38,3.4e38,9681,57.362,0,663.544,120.500,210.500,555317.000,99.442,555317.000,-3.403E38,3.4e38
212,C1-Mesh_4.15.26_multisite_glutamate_40ulfaprox_0086_registered.tif,9681,45.569,0,526.127,382.500,180.500,441152.188,99.638,441152.188,-3.403E38,3.4e38,9681,85.495,0,938.772,255.500,392.500,827676.875,99.556,827676.875,-3.403E38,3.4e38,9681,64.151,0,496.517,166.500,317.500,621042.438,99.576,621042.438,-3.403E38,3.4e38,9681,59.509,0,759.351,120.500,210.500,576109.125,99.649,576109.125,-3.403E38,3.4e38
213,C1-Mesh_4.15.26_multisite_glutamate_40ulfaprox_0086_registered.tif,9681,43.293,0,333.211,382.500,180.500,419119.500,99.597,419119.500,-3.403E38,3.4e38,9681,87.352,0,941.799,255.500,392.500,845652.312,99.700,845652.312,-3.403E38,3.4e38,9681,67.606,0,448.777,166.500,317.500,654495.688,99.762,654495.688,-3.403E38,3.4e38,9681,61.667,0,760.663,120.500,210.500,597001.812,99.783,597001.812,-3.403E38,3.4e38
214,C1-Mesh_4.15.26_multisite_glutamate_40ulfaprox_0086_registered.tif,9681,48.307,0,345.890,382.500,180.500,467660.562,99.742,467660.562,-3.403E38,3.4e38,9681,87.888,0,948.000,255.500,392.500,850845.000,99.618,850845.000,-3.403E38,3.4e38,9681,66.246,0,488.062,166.500,317.500,641328.688,99.700,641328.688,-3.403E38,3.4e38,9681,63.329,0,722.951,120.500,210.500,613084.938,99.731,613084.938,-3.403E38,3.4e38
215,C1-Mesh_4.15.26_multisite_glutamate_40ulfaprox_0086_registered.tif,9681,45.257,0,272.623,382.500,180.500,438136.125,99.690,438136.125,-3.403E38,3.4e38,9681,83.258,0,929.986,255.500,392.500,806020.125,99.576,806020.125,-3.403E38,3.4e38,9681,67.358,0,390.751,166.500,317.500,652088.625,99.793,652088.625,-3.403E38,3.4e38,9681,59.257,0,729.070,120.500,210.500,573663.125,99.752,573663.125,-3.403E38,3.4e38
216,C1-Mesh_4.15.26_multisite_glutamate_40ulfaprox_0086_registered.tif,9681,46.395,0,244.367,382.500,180.500,449151.125,99.835,449151.125,-3.403E38,3.4e38,9681,85.614,0,945.022,255.500,392.500,828827.438,99.659,828827.438,-3.403E38,3.4e38,9681,62.538,0,393.794,166.500,317.500,605430.938,99.721,605430.938,-3.403E38,3.4e38,9681,62.368,0,817.562,120.500,210.500,603783.062,99.783,603783.062,-3.403E38,3.4e38
217,C1-Mesh_4.15.26_multisite_glutamate_40ulfaprox_0086_registered.tif,9681,46.284,0,239.802,382.500,180.500,448077.469,99.690,448077.469,-3.403E38,3.4e38,9681,87.417,0,926.779,255.500,392.500,846284.750,99.721,846284.750,-3.403E38,3.4e38,9681,66.623,0,475.804,166.500,317.500,644975.875,99.804,644975.875,-3.403E38,3.4e38,9681,55.792,0,609.710,120.500,210.500,540118.875,99.566,540118.875,-3.403E38,3.4e38
218,C1-Mesh_4.15.26_multisite_glutamate_40ulfaprox_0086_registered.tif,9681,45.504,0,291.351,382.500,180.500,440527.406,99.721,440527.406,-3.403E38,3.4e38,9681,88.177,0,944.893,255.500,392.500,853637.188,99.659,853637.188,-3.403E38,3.4e38,9681,65.850,0,503.362,166.500,317.500,637497.500,99.587,637497.500,-3.403E38,3.4e38,9681,59.039,0,505.963,120.500,210.500,571558.688,99.731,571558.688,-3.403E38,3.4e38
219,C1-Mesh_4.15.26_multisite_glutamate_40ulfaprox_0086_registered.tif,9681,43.139,0,527.605,382.500,180.500,417624.812,99.618,417624.812,-3.403E38,3.4e38,9681,85.329,0,927.493,255.500,392.500,826072.375,99.649,826072.375,-3.403E38,3.4e38,9681,68.698,0,604.267,166.500,317.500,665070.062,99.762,665070.062,-3.403E38,3.4e38,9681,59.027,0,765.705,120.500,210.500,571437.625,99.804,571437.625,-3.403E38,3.4e38
220,C1-Mesh_4.15.26_multisite_glutamate_40ulfaprox_0086_registered.tif,9681,44.522,0,248.820,382.500,180.500,431016.469,99.649,431016.469,-3.403E38,3.4e38,9681,86.649,0,940.204,255.500,392.500,838851.750,99.607,838851.750,-3.403E38,3.4e38,9681,65.286,0,724.446,166.500,317.500,632037.375,99.690,632037.375,-3.403E38,3.4e38,9681,59.665,0,897.383,120.500,210.500,577619.562,99.669,577619.562,-3.403E38,3.4e38
221,C1-Mesh_4.15.26_multisite_glutamate_40ulfaprox_0086_registered.tif,9681,45.134,0,229.752,382.500,180.500,436939.969,99.607,436939.969,-3.403E38,3.4e38,9681,86.180,0,947.000,255.500,392.500,834311.000,99.628,834311.000,-3.403E38,3.4e38,9681,66.030,0,610.096,166.500,317.500,639238.688,99.731,639238.688,-3.403E38,3.4e38,9681,55.427,0,775.821,120.500,210.500,536585.000,99.711,536585.000,-3.403E38,3.4e38
222,C1-Mesh_4.15.26_multisite_glutamate_40ulfaprox_0086_registered.tif,9681,43.728,0,271.884,382.500,180.500,423332.375,99.504,423332.375,-3.403E38,3.4e38,9681,87.731,0,943.000,255.500,392.500,849320.375,99.700,849320.375,-3.403E38,3.4e38,9681,68.600,0,515.746,166.500,317.500,664116.500,99.793,664116.500,-3.403E38,3.4e38,9681,56.079,0,890.891,120.500,210.500,542897.750,99.752,542897.750,-3.403E38,3.4e38
223,C1-Mesh_4.15.26_multisite_glutamate_40ulfaprox_0086_registered.tif,9681,44.016,0,241.732,382.500,180.500,426114.219,99.628,426114.219,-3.403E38,3.4e38,9681,86.663,0,935.924,255.500,392.500,838989.250,99.638,838989.250,-3.403E38,3.4e38,9681,69.243,0,425.853,166.500,317.500,670344.062,99.835,670344.062,-3.403E38,3.4e38,9681,63.313,0,773.472,120.500,210.500,612932.500,99.855,612932.500,-3.403E38,3.4e38
224,C1-Mesh_4.15.26_multisite_glutamate_40ulfaprox_0086_registered.tif,9681,43.837,0,272.977,382.500,180.500,424389.500,99.504,424389.500,-3.403E38,3.4e38,9681,86.930,0,945.985,255.500,392.500,841568.938,99.638,841568.938,-3.403E38,3.4e38,9681,67.483,0,431.022,166.500,317.500,653302.625,99.690,653302.625,-3.403E38,3.4e38,9681,60.085,0,828.876,120.500,210.500,581683.750,99.804,581683.750,-3.403E38,3.4e38
225,C1-Mesh_4.15.26_multisite_glutamate_40ulfaprox_0086_registered.tif,9681,44.363,0,277.704,382.500,180.500,429476.750,99.618,429476.750,-3.403E38,3.4e38,9681,86.321,0,940.263,255.500,392.500,835668.812,99.525,835668.812,-3.403E38,3.4e38,9681,67.935,0,619.433,166.500,317.500,657681.312,99.793,657681.312,-3.403E38,3.4e38,9681,60.337,0,592.982,120.500,210.500,584120.062,99.814,584120.062,-3.403E38,3.4e38
226,C1-Mesh_4.15.26_multisite_glutamate_40ulfaprox_0086_registered.tif,9681,44.987,0,275.327,382.500,180.500,435523.781,99.680,435523.781,-3.403E38,3.4e38,9681,90.411,0,942.811,255.500,392.500,875264.438,99.762,875264.438,-3.403E38,3.4e38,9681,66.879,0,503.488,166.500,317.500,647460.375,99.659,647460.375,-3.403E38,3.4e38,9681,60.175,0,627.125,120.500,210.500,582550.812,99.773,582550.812,-3.403E38,3.4e38
227,C1-Mesh_4.15.26_multisite_glutamate_40ulfaprox_0086_registered.tif,9681,47.579,0,270.036,382.500,180.500,460617.000,99.587,460617.000,-3.403E38,3.4e38,9681,87.865,0,943.642,255.500,392.500,850622.688,99.742,850622.688,-3.403E38,3.4e38,9681,67.520,0,392.317,166.500,317.500,653656.562,99.721,653656.562,-3.403E38,3.4e38,9681,63.634,0,594.920,120.500,210.500,616040.250,99.711,616040.250,-3.403E38,3.4e38
228,C1-Mesh_4.15.26_multisite_glutamate_40ulfaprox_0086_registered.tif,9681,44.468,0,249.657,382.500,180.500,430493.875,99.628,430493.875,-3.403E38,3.4e38,9681,85.619,0,942.138,255.500,392.500,828876.188,99.783,828876.188,-3.403E38,3.4e38,9681,63.599,0,510.683,166.500,317.500,615704.750,99.669,615704.750,-3.403E38,3.4e38,9681,59.102,0,863.133,120.500,210.500,572165.625,99.721,572165.625,-3.403E38,3.4e38
229,C1-Mesh_4.15.26_multisite_glutamate_40ulfaprox_0086_registered.tif,9681,49.029,0,274.865,382.500,180.500,474650.719,99.835,474650.719,-3.403E38,3.4e38,9681,87.717,0,944.939,255.500,392.500,849184.500,99.742,849184.500,-3.403E38,3.4e38,9681,61.478,0,517.550,166.500,317.500,595163.938,99.535,595163.938,-3.403E38,3.4e38,9681,56.599,0,915.277,120.500,210.500,547937.875,99.566,547937.875,-3.403E38,3.4e38
230,C1-Mesh_4.15.26_multisite_glutamate_40ulfaprox_0086_registered.tif,9681,44.336,0,415.574,382.500,180.500,429215.938,99.607,429215.938,-3.403E38,3.4e38,9681,91.369,0,934.355,255.500,392.500,884543.125,99.566,884543.125,-3.403E38,3.4e38,9681,63.530,0,443.960,166.500,317.500,615037.812,99.638,615037.812,-3.403E38,3.4e38,9681,55.057,0,619.409,120.500,210.500,533003.312,99.638,533003.312,-3.403E38,3.4e38
231,C1-Mesh_4.15.26_multisite_glutamate_40ulfaprox_0086_registered.tif,9681,46.531,0,260.034,382.500,180.500,450464.906,99.680,450464.906,-3.403E38,3.4e38,9681,90.455,0,943.375,255.500,392.500,875698.562,99.762,875698.562,-3.403E38,3.4e38,9681,67.236,0,433.232,166.500,317.500,650915.125,99.711,650915.125,-3.403E38,3.4e38,9681,58.583,0,891.542,120.500,210.500,567142.938,99.700,567142.938,-3.403E38,3.4e38
232,C1-Mesh_4.15.26_multisite_glutamate_40ulfaprox_0086_registered.tif,9681,43.413,0,272.258,382.500,180.500,420283.438,99.628,420283.438,-3.403E38,3.4e38,9681,87.890,0,941.392,255.500,392.500,850862.625,99.752,850862.625,-3.403E38,3.4e38,9681,65.880,0,449.430,166.500,317.500,637788.000,99.721,637788.000,-3.403E38,3.4e38,9681,57.355,0,690.760,120.500,210.500,555257.625,99.638,555257.625,-3.403E38,3.4e38
233,C1-Mesh_4.15.26_multisite_glutamate_40ulfaprox_0086_registered.tif,9681,44.708,0,368.769,382.500,180.500,432818.281,99.546,432818.281,-3.403E38,3.4e38,9681,86.934,0,945.588,255.500,392.500,841603.375,99.669,841603.375,-3.403E38,3.4e38,9681,65.580,0,482.291,166.500,317.500,634884.375,99.256,634884.375,-3.403E38,3.4e38,9681,61.246,0,567.958,120.500,210.500,592925.875,99.731,592925.875,-3.403E38,3.4e38
234,C1-Mesh_4.15.26_multisite_glutamate_40ulfaprox_0086_registered.tif,9681,44.168,0,400.672,382.500,180.500,427594.375,99.711,427594.375,-3.403E38,3.4e38,9681,87.229,0,944.278,255.500,392.500,844463.875,99.638,844463.875,-3.403E38,3.4e38,9681,67.467,0,579.777,166.500,317.500,653147.688,99.721,653147.688,-3.403E38,3.4e38,9681,60.523,0,599.362,120.500,210.500,585925.375,99.762,585925.375,-3.403E38,3.4e38
235,C1-Mesh_4.15.26_multisite_glutamate_40ulfaprox_0086_registered.tif,9681,43.861,0,261.690,382.500,180.500,424615.406,99.628,424615.406,-3.403E38,3.4e38,9681,85.964,0,936.100,255.500,392.500,832222.188,99.380,832222.188,-3.403E38,3.4e38,9681,65.863,0,508.190,166.500,317.500,637617.750,99.680,637617.750,-3.403E38,3.4e38,9681,58.256,0,762.420,120.500,210.500,563974.062,99.669,563974.062,-3.403E38,3.4e38
236,C1-Mesh_4.15.26_multisite_glutamate_40ulfaprox_0086_registered.tif,9681,47.690,0,224.068,382.500,180.500,461689.250,99.752,461689.250,-3.403E38,3.4e38,9681,86.764,0,942.811,255.500,392.500,839959.188,99.515,839959.188,-3.403E38,3.4e38,9681,64.167,0,465.174,166.500,317.500,621202.625,99.742,621202.625,-3.403E38,3.4e38,9681,57.861,0,733.145,120.500,210.500,560151.562,99.762,560151.562,-3.403E38,3.4e38
237,C1-Mesh_4.15.26_multisite_glutamate_40ulfaprox_0086_registered.tif,9681,42.471,0,324.985,382.500,180.500,411165.562,99.576,411165.562,-3.403E38,3.4e38,9681,87.215,0,943.239,255.500,392.500,844331.500,99.597,844331.500,-3.403E38,3.4e38,9681,66.067,0,485.230,166.500,317.500,639594.125,99.804,639594.125,-3.403E38,3.4e38,9681,62.590,0,863.848,120.500,210.500,605937.125,99.742,605937.125,-3.403E38,3.4e38
238,C1-Mesh_4.15.26_multisite_glutamate_40ulfaprox_0086_registered.tif,9681,42.805,0,260.527,382.500,180.500,414398.219,99.607,414398.219,-3.403E38,3.4e38,9681,87.218,0,939.042,255.500,392.500,844361.812,99.576,844361.812,-3.403E38,3.4e38,9681,68.718,0,536.771,166.500,317.500,665262.688,99.804,665262.688,-3.403E38,3.4e38,9681,59.024,0,615.457,120.500,210.500,571415.125,99.690,571415.125,-3.403E38,3.4e38
239,C1-Mesh_4.15.26_multisite_glutamate_40ulfaprox_0086_registered.tif,9681,45.518,0,227.455,382.500,180.500,440658.906,99.711,440658.906,-3.403E38,3.4e38,9681,89.064,0,930.812,255.500,392.500,862231.000,99.711,862231.000,-3.403E38,3.4e38,9681,66.988,0,453.286,166.500,317.500,648510.562,99.721,648510.562,-3.403E38,3.4e38,9681,55.995,0,621.732,120.500,210.500,542084.312,99.401,542084.312,-3.403E38,3.4e38
240,C1-Mesh_4.15.26_multisite_glutamate_40ulfaprox_0086_registered.tif,9681,47.233,0,345.825,382.500,180.500,457259.219,99.762,457259.219,-3.403E38,3.4e38,9681,87.073,0,942.582,255.500,392.500,842951.875,99.659,842951.875,-3.403E38,3.4e38,9681,67.056,0,519.258,166.500,317.500,649166.812,99.680,649166.812,-3.403E38,3.4e38,9681,63.394,0,908.017,120.500,210.500,613713.312,99.814,613713.312,-3.403E38,3.4e38
241,C1-Mesh_4.15.26_multisite_glutamate_40ulfaprox_0086_registered.tif,9681,43.214,0,256.692,382.500,180.500,418354.406,99.597,418354.406,-3.403E38,3.4e38,9681,86.739,0,944.452,255.500,392.500,839720.062,99.576,839720.062,-3.403E38,3.4e38,9681,64.030,0,440.666,166.500,317.500,619871.000,99.700,619871.000,-3.403E38,3.4e38,9681,58.051,0,781.298,120.500,210.500,561992.312,99.638,561992.312,-3.403E38,3.4e38
242,C1-Mesh_4.15.26_multisite_glutamate_40ulfaprox_0086_registered.tif,9681,45.630,0,323.279,382.500,180.500,441747.969,99.700,441747.969,-3.403E38,3.4e38,9681,85.966,0,942.017,255.500,392.500,832241.562,99.690,832241.562,-3.403E38,3.4e38,9681,67.823,0,502.687,166.500,317.500,656597.812,99.793,656597.812,-3.403E38,3.4e38,9681,58.164,0,808.544,120.500,210.500,563084.062,99.576,563084.062,-3.403E38,3.4e38
243,C1-Mesh_4.15.26_multisite_glutamate_40ulfaprox_0086_registered.tif,9681,44.892,0,268.013,382.500,180.500,434599.438,99.607,434599.438,-3.403E38,3.4e38,9681,85.896,0,918.394,255.500,392.500,831558.125,99.762,831558.125,-3.403E38,3.4e38,9681,70.469,0,434.006,166.500,317.500,682209.812,99.762,682209.812,-3.403E38,3.4e38,9681,58.218,0,637.164,120.500,210.500,563611.125,99.607,563611.125,-3.403E38,3.4e38
244,C1-Mesh_4.15.26_multisite_glutamate_40ulfaprox_0086_registered.tif,9681,43.126,0,390.859,382.500,180.500,417505.344,99.525,417505.344,-3.403E38,3.4e38,9681,85.754,0,938.000,255.500,392.500,830189.250,99.752,830189.250,-3.403E38,3.4e38,9681,68.988,0,426.680,166.500,317.500,667869.812,99.742,667869.812,-3.403E38,3.4e38,9681,61.973,0,822.653,120.500,210.500,599961.625,99.721,599961.625,-3.403E38,3.4e38
245,C1-Mesh_4.15.26_multisite_glutamate_40ulfaprox_0086_registered.tif,9681,44.837,0,263.460,382.500,180.500,434063.938,99.762,434063.938,-3.403E38,3.4e38,9681,89.263,0,945.411,255.500,392.500,864153.500,99.690,864153.500,-3.403E38,3.4e38,9681,62.172,0,570.102,166.500,317.500,601884.562,99.669,601884.562,-3.403E38,3.4e38,9681,60.353,0,600.473,120.500,210.500,584275.438,99.762,584275.438,-3.403E38,3.4e38
